utt_id,crop_path,textgrid_path,duration,fps,num_frames,expected_frames
s01_ml_hindi_video_39_lossless_seg_0114,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0114.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0114.TextGrid,4.284,25,109,107.1
s01_ml_hindi_video_39_lossless_seg_0115,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0115.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0115.TextGrid,8.636,25,218,215.89999999999998
s01_ml_hindi_video_39_lossless_seg_0116,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0116.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0116.TextGrid,1.98,25,52,49.5
s01_ml_hindi_video_39_lossless_seg_0117,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0117.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0117.TextGrid,9.966,25,252,249.14999999999998
s01_ml_hindi_video_39_lossless_seg_0118,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0118.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0118.TextGrid,5.07,25,129,126.75
s01_ml_hindi_video_39_lossless_seg_0119,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0119.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0119.TextGrid,8.124,25,206,203.10000000000002
s01_ml_hindi_video_39_lossless_seg_0120,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0120.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0120.TextGrid,1.02,25,27,25.5
s01_ml_hindi_video_39_lossless_seg_0121,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0121.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0121.TextGrid,9.966,25,251,249.14999999999998
s01_ml_hindi_video_39_lossless_seg_0122,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0122.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0122.TextGrid,0.59,25,17,14.75
s01_ml_hindi_video_39_lossless_seg_0123,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0123.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0123.TextGrid,9.966,25,252,249.14999999999998
s01_ml_hindi_video_39_lossless_seg_0124,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0124.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0124.TextGrid,6.382,25,162,159.54999999999998
s01_ml_hindi_video_39_lossless_seg_0125,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0125.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0125.TextGrid,7.932,25,201,198.3
s01_ml_hindi_video_39_lossless_seg_0126,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0126.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0126.TextGrid,2.044,25,53,51.1
s01_ml_hindi_video_39_lossless_seg_0127,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0127.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0127.TextGrid,8.316,25,210,207.9
s01_ml_hindi_video_39_lossless_seg_0128,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0128.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0128.TextGrid,5.628,25,143,140.7
s01_ml_hindi_video_39_lossless_seg_0129,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0129.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0129.TextGrid,9.966,25,251,249.14999999999998
s01_ml_hindi_video_39_lossless_seg_0130,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0130.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0130.TextGrid,1.934,25,50,48.35
s01_ml_hindi_video_39_lossless_seg_0131,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0131.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0131.TextGrid,9.404,25,238,235.1
s01_ml_hindi_video_39_lossless_seg_0132,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0132.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0132.TextGrid,1.532,25,41,38.3
s01_ml_hindi_video_39_lossless_seg_0133,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0133.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0133.TextGrid,9.308,25,235,232.7
s01_ml_hindi_video_39_lossless_seg_0134,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0134.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0134.TextGrid,5.66,25,143,141.5
s01_ml_hindi_video_39_lossless_seg_0135,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0135.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0135.TextGrid,7.164,25,181,179.1
s01_ml_hindi_video_39_lossless_seg_0136,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0136.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0136.TextGrid,5.404,25,138,135.1
s01_ml_hindi_video_39_lossless_seg_0137,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0137.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0137.TextGrid,1.18,25,31,29.5
s01_ml_hindi_video_39_lossless_seg_0138,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0138.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0138.TextGrid,9.98,25,252,249.5
s01_ml_hindi_video_39_lossless_seg_0139,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0139.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0139.TextGrid,4.38,25,112,109.5
s01_ml_hindi_video_39_lossless_seg_0140,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0140.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0140.TextGrid,8.092,25,205,202.3
s01_ml_hindi_video_39_lossless_seg_0141,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0141.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0141.TextGrid,8.22,25,208,205.50000000000003
s01_ml_hindi_video_39_lossless_seg_0142,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0142.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0142.TextGrid,8.988,25,227,224.7
s01_ml_hindi_video_39_lossless_seg_0143,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0143.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0143.TextGrid,9.18,25,231,229.5
s01_ml_hindi_video_39_lossless_seg_0144,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0144.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0144.TextGrid,3.388,25,87,84.7
s01_ml_hindi_video_39_lossless_seg_0145,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0145.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0145.TextGrid,8.444,25,213,211.10000000000002
s01_ml_hindi_video_39_lossless_seg_0146,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0146.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0146.TextGrid,3.292,25,85,82.3
s01_ml_hindi_video_39_lossless_seg_0147,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0147.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0147.TextGrid,6.908,25,175,172.70000000000002
s01_ml_hindi_video_39_lossless_seg_0148,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0148.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0148.TextGrid,8.252,25,208,206.3
s01_ml_hindi_video_39_lossless_seg_0149,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0149.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0149.TextGrid,8.284,25,210,207.10000000000002
s01_ml_hindi_video_39_lossless_seg_0150,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0150.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0150.TextGrid,9.212,25,233,230.29999999999998
s01_ml_hindi_video_39_lossless_seg_0151,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0151.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0151.TextGrid,3.164,25,82,79.10000000000001
s01_ml_hindi_video_39_lossless_seg_0152,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0152.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0152.TextGrid,7.996,25,202,199.9
s01_ml_hindi_video_39_lossless_seg_0153,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0153.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0153.TextGrid,5.052,25,128,126.29999999999998
s01_ml_hindi_video_39_lossless_seg_0154,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0154.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0154.TextGrid,6.78,25,172,169.5
s01_ml_hindi_video_39_lossless_seg_0155,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0155.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0155.TextGrid,3.964,25,101,99.1
s01_ml_hindi_video_39_lossless_seg_0156,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0156.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0156.TextGrid,6.332,25,161,158.29999999999998
s01_ml_hindi_video_39_lossless_seg_0157,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0157.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0157.TextGrid,9.966,25,251,249.14999999999998
s01_ml_hindi_video_39_lossless_seg_0158,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0158.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0158.TextGrid,8.334,25,211,208.35
s01_ml_hindi_video_39_lossless_seg_0159,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0159.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0159.TextGrid,3.804,25,97,95.1
s01_ml_hindi_video_39_lossless_seg_0160,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0160.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0160.TextGrid,7.1,25,180,177.5
s01_ml_hindi_video_39_lossless_seg_0161,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0161.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0161.TextGrid,2.972,25,76,74.3
s01_ml_hindi_video_39_lossless_seg_0162,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0162.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0162.TextGrid,8.06,25,203,201.5
s01_ml_hindi_video_39_lossless_seg_0163,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0163.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0163.TextGrid,1.788,25,47,44.7
s01_ml_hindi_video_39_lossless_seg_0164,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0164.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0164.TextGrid,9.966,25,252,249.14999999999998
s01_ml_hindi_video_39_lossless_seg_0165,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0165.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0165.TextGrid,5.838,25,148,145.95
s01_ml_hindi_video_39_lossless_seg_0166,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0166.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0166.TextGrid,9.966,25,252,249.14999999999998
s01_ml_hindi_video_39_lossless_seg_0167,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0167.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0167.TextGrid,2.99,25,77,74.75
s01_ml_hindi_video_39_lossless_seg_0168,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0168.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0168.TextGrid,9.966,25,252,249.14999999999998
s01_ml_hindi_video_39_lossless_seg_0169,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0169.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0169.TextGrid,3.918,25,100,97.95
s01_ml_hindi_video_39_lossless_seg_0170,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0170.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0170.TextGrid,9.966,25,251,249.14999999999998
s01_ml_hindi_video_39_lossless_seg_0171,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0171.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0171.TextGrid,9.71,25,245,242.75000000000003
s01_ml_hindi_video_39_lossless_seg_0172,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0172.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0172.TextGrid,2.14,25,55,53.5
s01_ml_hindi_video_39_lossless_seg_0173,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0173.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0173.TextGrid,9.966,25,251,249.14999999999998
s01_ml_hindi_video_39_lossless_seg_0174,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0174.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0174.TextGrid,5.902,25,150,147.55
s01_ml_hindi_video_39_lossless_seg_0175,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0175.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0175.TextGrid,4.924,25,125,123.10000000000001
s01_ml_hindi_video_39_lossless_seg_0176,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0176.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0176.TextGrid,8.284,25,209,207.10000000000002
s01_ml_hindi_video_39_lossless_seg_0177,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0177.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0177.TextGrid,9.966,25,252,249.14999999999998
s01_ml_hindi_video_39_lossless_seg_0178,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0178.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0178.TextGrid,9.952,25,251,248.8
s01_ml_hindi_video_39_lossless_seg_0179,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0179.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0179.TextGrid,7.406,25,188,185.15
s01_ml_hindi_video_39_lossless_seg_0180,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0180.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0180.TextGrid,9.966,25,252,249.14999999999998
s01_ml_hindi_video_39_lossless_seg_0181,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0181.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0181.TextGrid,6.478,25,164,161.95
s01_ml_hindi_video_39_lossless_seg_0182,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0182.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0182.TextGrid,9.966,25,252,249.14999999999998
s01_ml_hindi_video_39_lossless_seg_0183,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0183.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0183.TextGrid,6.03,25,153,150.75
s01_ml_hindi_video_39_lossless_seg_0184,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0184.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0184.TextGrid,0.732,25,21,18.3
s01_ml_hindi_video_39_lossless_seg_0185,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0185.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0185.TextGrid,9.966,25,251,249.14999999999998
s01_ml_hindi_video_39_lossless_seg_0186,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0186.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0186.TextGrid,9.952,25,251,248.8
s01_ml_hindi_video_39_lossless_seg_0187,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0187.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0187.TextGrid,7.374,25,186,184.35
s01_ml_hindi_video_39_lossless_seg_0188,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0188.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0188.TextGrid,3.452,25,88,86.3
s01_ml_hindi_video_39_lossless_seg_0189,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0189.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0189.TextGrid,9.966,25,251,249.14999999999998
s01_ml_hindi_video_39_lossless_seg_0190,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0190.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0190.TextGrid,4.974,25,126,124.35000000000001
s01_ml_hindi_video_39_lossless_seg_0191,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0191.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0191.TextGrid,5.084,25,130,127.1
s01_ml_hindi_video_39_lossless_seg_0192,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0192.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0192.TextGrid,8.988,25,227,224.7
s01_ml_hindi_video_39_lossless_seg_0193,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0193.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0193.TextGrid,6.236,25,158,155.9
s01_ml_hindi_video_39_lossless_seg_0194,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0194.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0194.TextGrid,5.34,25,136,133.5
s01_ml_hindi_video_39_lossless_seg_0195,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0195.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0195.TextGrid,1.596,25,42,39.900000000000006
s01_ml_hindi_video_39_lossless_seg_0196,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0196.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0196.TextGrid,9.98,25,252,249.5
s01_ml_hindi_video_39_lossless_seg_0197,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0197.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0197.TextGrid,9.966,25,252,249.14999999999998
s01_ml_hindi_video_39_lossless_seg_0198,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0198.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0198.TextGrid,3.374,25,86,84.35000000000001
s01_ml_hindi_video_39_lossless_seg_0199,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0199.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0199.TextGrid,9.966,25,252,249.14999999999998
s01_ml_hindi_video_39_lossless_seg_0200,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0200.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0200.TextGrid,3.502,25,90,87.55
s01_ml_hindi_video_39_lossless_seg_0201,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0201.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0201.TextGrid,7.772,25,196,194.3
s01_ml_hindi_video_39_lossless_seg_0202,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0202.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0202.TextGrid,2.972,25,77,74.3
s01_ml_hindi_video_39_lossless_seg_0203,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0203.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0203.TextGrid,9.966,25,252,249.14999999999998
s01_ml_hindi_video_39_lossless_seg_0204,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0204.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0204.TextGrid,4.91,25,125,122.75
s01_ml_hindi_video_39_lossless_seg_0205,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0205.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0205.TextGrid,9.966,25,252,249.14999999999998
s01_ml_hindi_video_39_lossless_seg_0206,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0206.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0206.TextGrid,9.952,25,251,248.8
s01_ml_hindi_video_39_lossless_seg_0207,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0207.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0207.TextGrid,7.694,25,195,192.35
s01_ml_hindi_video_39_lossless_seg_0208,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0208.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0208.TextGrid,2.204,25,58,55.1
s01_ml_hindi_video_39_lossless_seg_0209,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0209.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0209.TextGrid,9.966,25,251,249.14999999999998
s01_ml_hindi_video_39_lossless_seg_0210,/media/newhddd/poorva/lip2phoneme/lip_videos_npys/s01_ml_hindi_video_39_lossless_seg_0210.npy,/media/newhddd/poorva/hindi_alignments/s01_ml_hindi_video_39_lossless_seg_0210.TextGrid,8.814,25,223,220.35
